url,Filing Date,Accepted,Documents,address,companyName,cik_num,irs_num,MA-I Indivual
http://www.sec.gov/Archives/edgar/data/200245/0000950103-20-023303-index.htm,2020-11-30,2020-11-30 14:38:18,2,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/831001/0000950103-20-023303-index.htm,2020-11-30,2020-11-30 14:38:18,2,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023304-index.htm,2020-11-30,2020-11-30 14:40:47,2,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023305-index.htm,2020-11-30,2020-11-30 14:52:36,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023305-index.htm,2020-11-30,2020-11-30 14:52:36,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023306-index.htm,2020-11-30,2020-11-30 15:00:27,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023306-index.htm,2020-11-30,2020-11-30 15:00:27,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023307-index.htm,2020-11-30,2020-11-30 15:00:38,4,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023307-index.htm,2020-11-30,2020-11-30 15:00:38,4,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023308-index.htm,2020-11-30,2020-11-30 15:05:59,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023308-index.htm,2020-11-30,2020-11-30 15:05:59,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023309-index.htm,2020-11-30,2020-11-30 15:19:27,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023310-index.htm,2020-11-30,2020-11-30 15:24:03,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/200245/0000950103-20-023311-index.htm,2020-11-30,2020-11-30 15:38:11,3,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/831001/0000950103-20-023311-index.htm,2020-11-30,2020-11-30 15:38:11,3,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023314-index.htm,2020-11-30,2020-11-30 15:53:17,4,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/200245/0000950103-20-023315-index.htm,2020-11-30,2020-11-30 16:04:17,4,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/831001/0000950103-20-023315-index.htm,2020-11-30,2020-11-30 16:04:17,4,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023316-index.htm,2020-11-30,2020-11-30 16:12:19,4,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023316-index.htm,2020-11-30,2020-11-30 16:12:19,4,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023317-index.htm,2020-11-30,2020-11-30 16:12:25,4,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023318-index.htm,2020-11-30,2020-11-30 16:12:51,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023319-index.htm,2020-11-30,2020-11-30 16:13:47,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/200245/0000950103-20-023320-index.htm,2020-11-30,2020-11-30 16:14:58,6,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/831001/0000950103-20-023320-index.htm,2020-11-30,2020-11-30 16:14:58,6,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023321-index.htm,2020-11-30,2020-11-30 16:17:31,5,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/200245/0000950103-20-023322-index.htm,2020-11-30,2020-11-30 16:18:04,3,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/831001/0000950103-20-023322-index.htm,2020-11-30,2020-11-30 16:18:04,3,"['Mailing Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n', 'Business Address\n      388 GREENWICH ST\n38TH FLOOR\n\nNEW YORK NY 10013      \n2128166000\n']",Citigroup Global Markets Holdings Inc. ,0000200245,112418067,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023323-index.htm,2020-11-30,2020-11-30 16:19:16,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023324-index.htm,2020-11-30,2020-11-30 16:20:22,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023325-index.htm,2020-11-30,2020-11-30 16:23:35,7,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023326-index.htm,2020-11-30,2020-11-30 16:24:24,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023327-index.htm,2020-11-30,2020-11-30 16:25:28,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023328-index.htm,2020-11-30,2020-11-30 16:30:32,5,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023329-index.htm,2020-11-30,2020-11-30 16:36:35,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023330-index.htm,2020-11-30,2020-11-30 16:37:13,4,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023331-index.htm,2020-11-30,2020-11-30 16:38:25,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023332-index.htm,2020-11-30,2020-11-30 16:47:55,2,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023332-index.htm,2020-11-30,2020-11-30 16:47:55,2,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023333-index.htm,2020-11-30,2020-11-30 16:48:56,4,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023334-index.htm,2020-11-30,2020-11-30 16:51:51,4,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023335-index.htm,2020-11-30,2020-11-30 16:52:36,3,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023336-index.htm,2020-11-30,2020-11-30 16:58:40,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023337-index.htm,2020-11-30,2020-11-30 16:59:52,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023338-index.htm,2020-11-30,2020-11-30 17:00:10,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1787425/0000950103-20-023339-index.htm,2020-11-30,2020-11-30 17:00:48,3,"['Mailing Address\n      AV. CHEDID JAFET 75, TORRE SUL\n30TH FLOOR, VILA OLIMPIA\n\nSAO PAULO D5 00000      \n', 'Business Address\n      AV. CHEDID JAFET 75, TORRE SUL\n30TH FLOOR, VILA OLIMPIA\n\nSAO PAULO D5 00000      \n55-11-3075-0429\n']",XP Inc. ,0001787425,000000000,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023340-index.htm,2020-11-30,2020-11-30 17:01:16,3,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023341-index.htm,2020-11-30,2020-11-30 17:02:09,3,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/1824119/0000950103-20-023342-index.htm,2020-11-30,2020-11-30 17:02:51,2,"['Mailing Address\n      628 MIDDLEFIELD ROAD\n\nPALO ALTO CA 94301      \n', 'Business Address\n      628 MIDDLEFIELD ROAD\n\nPALO ALTO CA 94301      \n(650) 285-4270\n']",Jiya Acquisition Corp. ,0001824119,852789517,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023343-index.htm,2020-11-30,2020-11-30 17:04:38,4,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023344-index.htm,2020-11-30,2020-11-30 17:06:32,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023345-index.htm,2020-11-30,2020-11-30 17:07:36,7,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023346-index.htm,2020-11-30,2020-11-30 17:09:11,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023347-index.htm,2020-11-30,2020-11-30 17:10:24,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023348-index.htm,2020-11-30,2020-11-30 17:13:22,2,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023349-index.htm,2020-11-30,2020-11-30 17:15:05,2,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023350-index.htm,2020-11-30,2020-11-30 17:18:58,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023351-index.htm,2020-11-30,2020-11-30 17:20:00,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023352-index.htm,2020-11-30,2020-11-30 17:23:30,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023353-index.htm,2020-11-30,2020-11-30 17:24:29,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/895421/0000950103-20-023354-index.htm,2020-11-30,2020-11-30 17:27:48,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n212-761-4000\n']",MORGAN STANLEY ,0000895421,363145972,
http://www.sec.gov/Archives/edgar/data/1666268/0000950103-20-023355-index.htm,2020-11-30,2020-11-30 17:28:34,1,"['Mailing Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n', 'Business Address\n      1585 BROADWAY\n\nNEW YORK NY 10036      \n(212) 761-4000\n']",Morgan Stanley Finance LLC ,0001666268,363145972,
http://www.sec.gov/Archives/edgar/data/1053092/0000950103-20-023356-index.htm,2020-11-30,2020-11-30 17:29:12,6,"['Mailing Address\n      P.O. BOX 1\n\nZURICH V8 8070      \n', 'Business Address\n      PARADEPLATZ 8\n\nZURICH V8 8001      \n01141 44 333 1111\n']",CREDIT SUISSE AG ,0001053092,000000000,
http://www.sec.gov/Archives/edgar/data/1326801/0000950103-20-023390-index.htm,2020-11-30,2020-11-30 20:06:38,1,"['Mailing Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n', 'Business Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n650-618-7714\n']",Facebook Inc ,0001326801,201665019,
http://www.sec.gov/Archives/edgar/data/1548760/0000950103-20-023390-index.htm,2020-11-30,2020-11-30 20:06:38,1,"['Mailing Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n', 'Business Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n650-618-7714\n']",Facebook Inc ,0001326801,201665019,
http://www.sec.gov/Archives/edgar/data/1326801/0000950103-20-023392-index.htm,2020-11-30,2020-11-30 20:11:01,1,"['Mailing Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n', 'Business Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n650-618-7714\n']",Facebook Inc ,0001326801,201665019,
http://www.sec.gov/Archives/edgar/data/1548760/0000950103-20-023392-index.htm,2020-11-30,2020-11-30 20:11:01,1,"['Mailing Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n', 'Business Address\n      1601 WILLOW ROAD\n\nMENLO PARK CA 94025      \n650-618-7714\n']",Facebook Inc ,0001326801,201665019,
http://www.sec.gov/Archives/edgar/data/1535527/0000950103-20-023399-index.htm,2020-11-30,2020-11-30 20:49:07,1,"['Mailing Address\n      150 MATHILDA PLACE\nSUITE 300\n\nSUNNYVALE CA 94086      \n', 'Business Address\n      150 MATHILDA PLACE\nSUITE 300\n\nSUNNYVALE CA 94086      \n888-512-8906\n']","CrowdStrike Holdings, Inc. ",0001535527,453788918,
http://www.sec.gov/Archives/edgar/data/1778552/0000950103-20-023399-index.htm,2020-11-30,2020-11-30 20:49:07,1,"['Mailing Address\n      150 MATHILDA PLACE\nSUITE 300\n\nSUNNYVALE CA 94086      \n', 'Business Address\n      150 MATHILDA PLACE\nSUITE 300\n\nSUNNYVALE CA 94086      \n888-512-8906\n']","CrowdStrike Holdings, Inc. ",0001535527,453788918,
http://www.sec.gov/Archives/edgar/data/1593899/0000950123-20-007961-index.htm,2020-08-07,2020-08-07 20:44:33,3,"['Mailing Address\n      125 SUMMER STREET\n16TH FLOOR\n\nBOSTON MA 02110      \n', 'Business Address\n      125 SUMMER STREET\n16TH FLOOR\n\nBOSTON MA 02110      \n857-204-8109\n']","Atea Pharmaceuticals, Inc. ",0001593899,460574869,
http://www.sec.gov/Archives/edgar/data/1604477/0000950123-20-009384-index.htm,2020-08-27,2020-08-27 20:58:44,3,"['Mailing Address\n      200 ARSENAL YARDS BLVD., STE. 210\n\nWATERTOWN MA 02472      \n', 'Business Address\n      200 ARSENAL YARDS BLVD., STE. 210\n\nWATERTOWN MA 02472      \n617-898-8824\n']",SQZ Biotechnologies Co ,0001604477,462431115,
http://www.sec.gov/Archives/edgar/data/1816007/0000950123-20-009482-index.htm,2020-09-02,2020-09-02 14:09:10,1,"['Mailing Address\n      NO. 1333 LUJIAZUI RING ROAD 15/F\nPUDONG NEW DISTRICT\n\nSHANGHAI F4 200120      \n', 'Business Address\n      NO. 1333 LUJIAZUI RING ROAD 15/F\nPUDONG NEW DISTRICT\n\nSHANGHAI F4 200120      \n86-2138632121\n']",Lufax Holding Ltd ,0001816007,000000000,
http://www.sec.gov/Archives/edgar/data/1816007/0000950123-20-009891-index.htm,2020-09-22,2020-09-22 13:36:56,1,"['Mailing Address\n      NO. 1333 LUJIAZUI RING ROAD 15/F\nPUDONG NEW DISTRICT\n\nSHANGHAI F4 200120      \n', 'Business Address\n      NO. 1333 LUJIAZUI RING ROAD 15/F\nPUDONG NEW DISTRICT\n\nSHANGHAI F4 200120      \n86-2138632121\n']",Lufax Holding Ltd ,0001816007,000000000,
http://www.sec.gov/Archives/edgar/data/1604477/0000950123-20-009937-index.htm,2020-09-24,2020-09-24 20:19:30,3,"['Mailing Address\n      200 ARSENAL YARDS BLVD., STE. 210\n\nWATERTOWN MA 02472      \n', 'Business Address\n      200 ARSENAL YARDS BLVD., STE. 210\n\nWATERTOWN MA 02472      \n617-898-8824\n']",SQZ Biotechnologies Co ,0001604477,462431115,
http://www.sec.gov/Archives/edgar/data/1821806/0000950123-20-010084-index.htm,2020-10-02,2020-10-02 21:58:09,2,"['Mailing Address\n      2005 E. INDIAN SCHOOL ROAD\n\nPHOENIX AZ 85016      \n', 'Business Address\n      2005 E. INDIAN SCHOOL ROAD\n\nPHOENIX AZ 85016      \n602-366-3817\n']","Leslie's, Inc. ",0001821806,000000000,
http://www.sec.gov/Archives/edgar/data/1820721/0000950123-20-011206-index.htm,2020-11-10,2020-11-10 16:42:48,7,"['Mailing Address\n      3901 MIDWAY PLACE NE\n\nALBUQUERQUE NM 87109      \n', 'Business Address\n      3901 MIDWAY PLACE NE\n\nALBUQUERQUE NM 87109      \n(505) 881-7567\n']","Array Technologies, Inc. ",0001820721,832747826,
http://www.sec.gov/Archives/edgar/data/1564406/0000950123-20-011476-index.htm,2020-11-12,2020-11-12 15:31:56,21,"['Mailing Address\n      30 W. MONROE ST., STE. 1200\n\nCHICAGO IL 60603      \n', 'Business Address\n      30 W. MONROE ST., STE. 1200\n\nCHICAGO IL 60603      \n312-773-3374\n']","Oak Street Health, Inc. ",0001564406,843446686,
